#"+EI TIC MRM (** -> **) 20230518 Sample data MRM.d "		
#Point	X(Minutes)	Y(Counts)
3823	24.047	5.30695915222168
3824	24.052	5.24861764907837
3825	24.056	5.27481698989868
3826	24.061	5.24050140380859
3827	24.066	5.15893077850342
3828	24.07	5.23338985443115
3829	24.075	5.48599910736084
3830	24.079	5.69665479660034
3831	24.084	5.68851184844971
3832	24.088	5.46808338165283
3833	24.093	5.17568111419678
3834	24.097	4.98399782180786
3835	24.102	5.01236915588379
3836	24.106	5.2275333404541
3837	24.111	5.45471668243408
3838	24.115	5.59547805786133
3839	24.12	5.65691566467285
3840	24.124	5.55400848388672
3841	24.129	5.23873615264893
3842	24.134	4.95661497116089
3843	24.138	4.94303512573242
3844	24.143	5.09288883209229
3845	24.147	5.20705080032349
3846	24.152	5.27576160430908
3847	24.156	5.29386329650879
3848	24.161	5.18938970565796
3849	24.165	5.04459285736084
3850	24.17	4.92719030380249
3851	24.174	4.74963188171387
3852	24.179	4.49839305877686
3853	24.183	4.27161502838135
3854	24.188	4.13930034637451
3855	24.192	4.12351083755493
3856	24.197	4.11588954925537
3857	24.202	4.00448751449585
3858	24.206	3.90719962120056
3859	24.211	3.92040538787842
3860	24.215	3.93675565719604
3861	24.22	3.87068510055542
3862	24.224	3.7610764503479
3863	24.229	3.65195751190186
3864	24.233	3.53359365463257
3865	24.238	3.42740488052368
3866	24.242	3.39782166481018
3867	24.247	3.32282757759094
3868	24.251	3.07896327972412
3869	24.256	2.82124757766724
3870	24.26	2.7451024055481
3871	24.265	2.8763427734375
3872	24.27	3.14290142059326
3873	24.274	3.43307614326477
3874	24.279	3.62195229530334
3875	24.283	3.66367673873901
3876	24.288	3.65345907211304
3877	24.292	3.68592977523804
3878	24.297	3.78063464164734
3879	24.301	3.84982013702393
3880	24.306	3.81743454933167
3881	24.31	3.8082537651062
3882	24.315	3.92474722862244
3883	24.319	4.06444692611694
3884	24.324	4.11218976974487
3885	24.328	4.05004596710205
3886	24.333	3.94103670120239
3887	24.337	3.92888021469116
3888	24.342	4.06778192520142
3889	24.347	4.2636661529541
3890	24.351	2.34247326850891
3891	24.356	2.29339170455933
3892	24.36	2.29261660575867
3893	24.365	2.29097723960876
3894	24.37	2.27298927307129
3895	24.374	2.30827617645264
3896	24.379	2.37260270118713
3897	24.383	2.39010953903198
3898	24.388	2.39257407188416
3899	24.393	2.38873696327209
3900	24.397	2.33175015449524
3901	24.402	2.27155828475952
3902	24.406	2.29694294929504
3903	24.411	2.38424444198608
3904	24.415	2.46679067611694
3905	24.42	2.52352261543274
3906	24.425	2.53205156326294
3907	24.429	2.50182199478149
3908	24.434	2.52569437026978
3909	24.438	2.64239692687988
3910	24.443	2.75613737106323
3911	24.448	2.78476619720459
3912	24.452	2.71997475624084
3913	24.457	2.57321786880493
3914	24.461	2.40584754943848
3915	24.466	2.32132506370544
3916	24.471	2.3620867729187
3917	24.475	2.4540901184082
3918	24.48	2.49674534797668
3919	24.484	2.49979257583618
3920	24.489	2.57141017913818
3921	24.494	2.74748253822327
3922	24.498	2.91579413414001
3923	24.503	2.97323393821716
3924	24.507	2.94217586517334
3925	24.512	2.86415410041809
3926	24.517	2.79097008705139
3927	24.521	2.83322644233704
3928	24.526	3.00702714920044
3929	24.53	3.17137694358826
3930	24.535	3.17737030982971
3931	24.54	3.04676485061646
3932	24.544	2.93304038047791
3933	24.549	2.89359736442566
3934	24.553	2.87581300735474
3935	24.558	2.88231611251831
3936	24.563	2.92418193817139
3937	24.567	2.93955183029175
3938	24.572	2.88994550704956
3939	24.576	2.79477262496948
3940	24.581	2.68057632446289
3941	24.586	2.58244562149048
3942	24.59	2.5500795841217
3943	24.595	2.61314010620117
3944	24.599	2.74625420570374
3945	24.604	2.86373591423035
3946	24.609	2.92393279075623
3947	24.613	2.95154500007629
3948	24.618	2.93025636672974
3949	24.622	2.83948373794556
3950	24.627	2.74105644226074
3951	24.632	2.66678380966187
3952	24.636	2.63864684104919
3953	24.641	2.74947571754456
3954	24.645	3.01642608642578
3955	24.65	3.23857092857361
3956	24.655	3.22196841239929
3957	24.659	3.0802481174469
3958	24.664	3.00575280189514
3959	24.668	2.99772953987122
3960	24.673	3.0261344909668
3961	24.678	3.12704753875732
3962	24.682	3.26984930038452
3963	24.687	3.37942337989807
3964	24.691	3.43657183647156
3965	24.696	3.45167255401611
3966	24.701	3.39496660232544
3967	24.705	3.22496008872986
3968	24.71	3.01892733573914
3969	24.714	2.92343711853027
3970	24.719	2.9760799407959
3971	24.724	3.07195854187012
3972	24.728	3.10133290290833
3973	24.733	3.08444786071777
3974	24.737	3.10870456695557
3975	24.742	3.16592979431152
3976	24.747	3.17594909667969
3977	24.751	3.12397980690002
3978	24.756	3.07997560501099
3979	24.76	3.07801961898804
3980	24.765	3.09536027908325
3981	24.77	3.1232590675354
3982	24.774	3.16552257537842
3983	24.779	3.16975522041321
3984	24.783	3.08108997344971
3985	24.788	2.95852088928223
3986	24.793	2.881352186203
3987	24.797	2.86225605010986
3988	24.802	2.90931391716003
3989	24.806	3.03649425506592
3990	24.811	3.1991138458252
3991	24.816	3.30278635025024
3992	24.82	3.33792686462402
3993	24.825	3.38990378379822
3994	24.829	3.46507263183594
3995	24.834	3.4967246055603
3996	24.839	3.4937264919281
3997	24.843	3.53636622428894
3998	24.848	3.63493251800537
3999	24.852	3.68560385704041
4000	24.857	3.62774920463562
4001	24.862	3.54728078842163
4002	24.866	3.52430462837219
4003	24.871	3.51307249069214
4004	24.875	3.4016535282135
4005	24.88	3.16687798500061
4006	24.885	2.9461669921875
4007	24.889	2.89777874946594
4008	24.894	3.02646946907043
4009	24.898	3.21688485145569
4010	24.903	3.3740816116333
4011	24.908	3.49286293983459
4012	24.912	3.58689165115356
4013	24.917	3.65875577926636
4014	24.921	3.72212314605713
4015	24.926	3.70650124549866
4016	24.931	3.53267550468445
4017	24.935	3.31266808509827
4018	24.94	3.17924618721008
4019	24.944	3.10658049583435
4020	24.949	3.0481812953949
4021	24.953	3.02265000343323
4022	24.958	3.04344725608826
4023	24.963	3.0887463092804
4024	24.967	3.10594916343689
4025	24.972	3.04585337638855
4026	24.976	2.95112800598145
4027	24.981	2.92030620574951
4028	24.986	2.95620512962341
4029	24.99	3.01650476455688
4030	24.995	3.06533050537109
4031	24.999	3.01718497276306
4032	25.004	2.86283493041992
4033	25.009	2.73264050483704
4034	25.013	2.68306756019592
4035	25.018	2.64957284927368
4036	25.022	2.6029679775238
4037	25.027	2.56166076660156
4038	25.032	2.56132984161377
4039	25.036	2.64107441902161
4040	25.041	2.77377319335938
4041	25.045	2.92043852806091
4042	25.05	3.07950282096863
4043	25.055	3.20736932754517
4044	25.059	3.27011942863464
4045	25.064	3.30580234527588
4046	25.068	3.31847953796387
4047	25.073	3.2970597743988
4048	25.078	3.29660677909851
4049	25.082	3.34692358970642
4050	25.087	3.40057134628296
4051	25.091	3.42574191093445
4052	25.096	3.422691822052
4053	25.101	3.39248538017273
4054	25.105	3.36778044700623
4055	25.11	3.40267372131348
4056	25.114	3.49437046051025
4057	25.119	3.60833764076233
4058	25.124	3.68266415596008
4059	25.128	3.63109397888184
4060	25.133	3.47887516021729
4061	25.137	3.33831262588501
4062	25.142	3.21329569816589
4063	25.147	3.04934215545654
4064	25.151	2.92132234573364
4065	25.156	2.9227454662323
4066	25.16	3.02231216430664
4067	25.165	3.13919067382813
4068	25.17	3.2064323425293
4069	25.174	3.20851993560791
4070	25.179	3.20944118499756
4071	25.183	3.25037670135498
4072	25.188	3.26101016998291
4073	25.193	3.17773723602295
4074	25.197	3.03722548484802
4075	25.202	2.92659068107605
4076	25.206	2.91774153709412
4077	25.211	2.99052047729492
4078	25.216	3.0567090511322
4079	25.22	3.06452345848083
4080	25.225	3.03646206855774
4081	25.229	3.00221109390259
4082	25.234	2.94481515884399
4083	25.239	2.91290760040283
4084	25.243	2.98472952842712
4085	25.248	3.10594987869263
4086	25.252	3.18555068969727
4087	25.257	3.21934270858765
4088	25.262	3.20802450180054
4089	25.266	3.16304349899292
4090	25.271	3.1599268913269
4091	25.275	3.23033761978149
4092	25.28	3.28969097137451
4093	25.285	3.27372455596924
4094	25.289	3.237473487854
4095	25.294	3.2248420715332
4096	25.298	3.2350594997406
4097	25.303	3.26512265205383
4098	25.308	3.28142380714417
4099	25.312	3.24843406677246
4100	25.317	3.19724488258362
4101	25.321	3.20012760162354
4102	25.326	3.23618078231812
4103	25.331	3.21112585067749
4104	25.335	3.14125990867615
4105	25.34	3.14109206199646
4106	25.344	3.27293014526367
4107	25.349	3.43824529647827
4108	25.354	3.44504523277283
4109	25.358	3.25865793228149
4110	25.363	3.03837990760803
4111	25.367	2.93575811386108
4112	25.372	2.97699618339539
4113	25.377	3.07527565956116
4114	25.381	3.14719176292419
4115	25.386	3.17951631546021
4116	25.39	3.15556001663208
4117	25.395	3.10132098197937
4118	25.4	3.10015201568604
4119	25.404	3.15931582450867
4120	25.409	3.21194648742676
4121	25.413	3.24103736877441
4122	25.418	3.27485013008118
4123	25.423	3.33994030952454
4124	25.427	3.41343021392822
4125	25.432	3.45278096199036
4126	25.436	3.5104718208313
4127	25.441	3.64262175559998
4128	25.446	3.75729012489319
4129	25.45	3.7630786895752
4130	25.455	3.69627857208252
4131	25.459	3.64127612113953
4132	25.464	3.64251899719238
4133	25.469	3.65950846672058
4134	25.473	3.61509394645691
4135	25.478	3.52405071258545
4136	25.482	3.46807456016541
4137	25.487	3.45436477661133
4138	25.491	3.42908501625061
4139	25.496	3.39376902580261
4140	25.501	3.41136288642883
4141	25.505	3.52328681945801
4142	25.51	3.67858600616455
4143	25.514	3.78201460838318
4144	25.519	3.80244040489197
4145	25.524	3.78411412239075
4146	25.528	3.80993318557739
4147	25.533	3.87758016586304
4148	25.537	3.88013672828674
4149	25.542	3.79236698150635
4150	25.547	3.74689197540283
4151	25.551	3.80961513519287
4152	25.556	3.86904525756836
4153	25.56	3.84681582450867
4154	25.565	3.81863474845886
4155	25.57	3.83867812156677
4156	25.574	3.82764744758606
4157	25.579	3.70998549461365
4158	25.583	3.54308080673218
4159	25.588	3.43273591995239
4160	25.593	3.4247031211853
4161	25.597	3.50600552558899
4162	25.602	3.61295175552368
4163	25.606	3.65632200241089
4164	25.611	3.6316020488739
4165	25.616	3.64208221435547
4166	25.62	3.74929475784302
4167	25.625	3.8717188835144
4168	25.629	3.8410313129425
4169	25.634	3.63732719421387
4170	25.639	3.45310115814209
4171	25.643	3.40947937965393
4172	25.648	3.45011281967163
4173	25.652	3.53491425514221
4174	25.657	3.68211340904236
4175	25.662	3.84988713264465
4176	25.666	3.95762705802917
4177	25.671	3.97543811798096
4178	25.675	3.94839286804199
4179	25.68	3.93255925178528
4180	25.685	3.9154040813446
4181	25.689	3.85264921188354
4182	25.694	3.74016833305359
4183	25.698	3.61761879920959
4184	25.703	3.55817270278931
4185	25.708	3.59106659889221
4186	25.712	3.66171026229858
4187	25.717	3.71085667610168
4188	25.721	3.70623731613159
4189	25.726	3.62344813346863
4190	25.731	3.48658490180969
4191	25.735	3.37157034873962
4192	25.74	3.3403468132019
4193	25.744	3.36375951766968
4194	25.749	3.37808299064636
4195	25.754	3.40300059318542
4196	25.758	3.48427057266235
4197	25.763	3.56965160369873
4198	25.767	3.56403279304504
4199	25.772	3.48288321495056
4200	25.777	3.40630269050598
4201	25.781	3.32086896896362
4202	25.786	3.19260358810425
4203	25.79	3.09130930900574
4204	25.795	3.07592749595642
4205	25.8	3.10220956802368
4206	25.804	3.10799312591553
4207	25.809	3.09786820411682
4208	25.813	3.10546803474426
4209	25.818	3.14756512641907
4210	25.823	3.21762251853943
4211	25.827	3.26351237297058
4212	25.832	3.24068093299866
4213	25.836	3.19260430335999
4214	25.841	3.17800426483154
4215	25.846	3.16547751426697
4216	25.85	3.09537124633789
4217	25.855	3.02745699882507
4218	25.859	3.05969309806824
4219	25.864	3.1801917552948
4220	25.869	3.30646443367004
4221	25.873	3.36632895469666
4222	25.878	3.33937931060791
4223	25.882	3.25072979927063
4224	25.887	3.12540674209595
4225	25.892	3.01125121116638
4226	25.896	2.99084448814392
4227	25.901	3.06868314743042
4228	25.905	3.13165736198425
4229	25.91	3.12166237831116
4230	25.915	3.12173509597778
4231	25.919	3.16607761383057
4232	25.924	3.1884331703186
4233	25.928	3.14262104034424
4234	25.933	3.04333662986755
4235	25.938	2.91814422607422
4236	25.942	2.76955723762512
4237	25.947	2.64952349662781
4238	25.951	2.65381956100464
4239	25.956	2.75796818733215
4240	25.961	2.84812021255493
4241	25.965	2.90965175628662
4242	25.97	2.97086215019226
4243	25.974	2.99310851097107
4244	25.979	2.96734142303467
4245	25.984	2.92404317855835
4246	25.988	2.87009882926941
4247	25.993	2.81279611587524
4248	25.997	2.77138900756836
4249	26.002	2.74557685852051

